Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping Delay,Profit Margin,Order Year,Order Month,Order Day,Data Type
CA-2016-127208,2016-12-06,2016-12-06,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,Cassandra Brandow,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,Not,16.74,3.0,0.0,8.04,0.0,0.48028673835125446,2016.0,12.0,6.0,Historical
CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Not,14.9,5.0,0.0,4.17,0.0,0.2798657718120805,2014.0,12.0,10.0,Historical
CA-2014-139451,2014-12-10,2014-12-10,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",Not,21.39,1.0,0.0,6.2,0.0,0.2898550724637681,2014.0,12.0,10.0,Historical
CA-2015-149734,2015-03-09,2015-08-09,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707.0,South,Cassandra Brandow,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Not,200.98,7.0,0.2,62.81,153.0,0.3125186585729924,2015.0,3.0,9.0,Historical
US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623.0,Central,Kelly Williams,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,230.38,3.0,0.2,-48.95,3.0,-0.21247504123621844,2017.0,11.0,13.0,Historical
CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203.0,South,Cassandra Brandow,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,Not,301.96,2.0,0.0,33.22,2.0,0.1100145714664194,2017.0,5.0,28.0,Historical
CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,Kelly Williams,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Not,19.99,1.0,0.0,6.8,0.0,0.3401700850425213,2017.0,10.0,26.0,Historical
CA-2017-155558,2017-10-26,2017-10-26,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,Kelly Williams,OFF-LA-10000134,Office Supplies,Labels,Avery 511,Not,6.16,2.0,0.0,2.96,0.0,0.4805194805194805,2017.0,10.0,26.0,Historical
CA-2016-159695,2016-05-04,2016-10-04,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095.0,Central,Kelly Williams,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,Not,158.37,7.0,0.2,13.86,153.0,0.08751657510892213,2016.0,5.0,4.0,Historical
CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,Anna Andreadi,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,Yes,20.1,3.0,0.0,6.63,5.0,0.3298507462686567,2016.0,9.0,17.0,Historical
CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,Anna Andreadi,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,Yes,73.58,2.0,0.2,8.28,5.0,0.11253057896167436,2016.0,9.0,17.0,Historical
CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,Anna Andreadi,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Yes,6.48,1.0,0.0,3.11,5.0,0.47993827160493824,2016.0,9.0,17.0,Historical
CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,Kelly Williams,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2.0,0.0,6.22,91.0,0.47993827160493824,2015.0,1.0,31.0,Historical
CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,53.34,3.0,0.0,16.54,91.0,0.3100862392200974,2015.0,1.0,31.0,Historical
CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,Kelly Williams,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Not,32.96,2.0,0.0,16.15,91.0,0.48998786407766987,2015.0,1.0,31.0,Historical
US-2017-109484,2017-06-11,2017-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,Anna Andreadi,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,Not,5.68,1.0,0.7,-3.79,183.0,-0.6672535211267606,2017.0,6.0,11.0,Historical
CA-2017-161018,2017-09-11,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,96.53,7.0,0.0,40.54,61.0,0.4199730653682793,2017.0,9.0,11.0,Historical
CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,Not,51.31,3.0,0.2,17.96,3.0,0.35002923406743325,2017.0,6.0,17.0,Historical
CA-2016-149223,2016-06-09,2016-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,Kelly Williams,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,77.88,6.0,0.0,22.59,153.0,0.29006163328197226,2016.0,6.0,9.0,Historical
CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Not,64.62,7.0,0.2,22.62,0.0,0.3500464252553389,2016.0,8.0,29.0,Historical
CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Not,95.98,3.0,0.2,-10.8,0.0,-0.11252344238382997,2016.0,8.0,29.0,Historical
CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,Kelly Williams,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Not,1.79,3.0,0.8,-3.04,0.0,-1.6983240223463687,2016.0,8.0,29.0,Historical
CA-2016-129903,2016-01-12,2016-04-12,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,Kelly Williams,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,23.92,4.0,0.0,11.72,91.0,0.4899665551839465,2016.0,1.0,12.0,Historical
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,Anna Andreadi,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Not,238.9,6.0,0.2,-26.88,4.0,-0.11251569694432817,2015.0,11.0,13.0,Historical
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,Anna Andreadi,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3.0,0.2,-3.84,4.0,-0.03751465416178194,2015.0,11.0,13.0,Historical
US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,Anna Andreadi,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,36.88,3.0,0.7,-25.82,4.0,-0.7001084598698482,2015.0,11.0,13.0,Historical
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,Cassandra Brandow,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Not,74.11,8.0,0.2,17.6,5.0,0.23748481986236677,2017.0,11.0,23.0,Historical
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,Cassandra Brandow,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Not,27.99,1.0,0.2,2.1,5.0,0.07502679528403002,2017.0,11.0,23.0,Historical
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,Cassandra Brandow,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,Not,3.3,1.0,0.2,1.07,5.0,0.3242424242424243,2017.0,11.0,23.0,Historical
CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,339.96,5.0,0.2,67.99,5.0,0.19999411695493588,2015.0,10.0,15.0,Historical
CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,Chuck Magee,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,Not,41.96,2.0,0.0,10.91,5.0,0.2600095328884652,2017.0,12.0,25.0,Historical
CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,Kelly Williams,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Not,75.96,2.0,0.0,22.79,214.0,0.30002632964718273,2016.0,3.0,11.0,Historical
CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,Kelly Williams,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Not,27.24,6.0,0.0,13.35,214.0,0.4900881057268723,2016.0,3.0,11.0,Historical
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",Not,40.1,14.0,0.2,14.53,2.0,0.3623441396508728,2014.0,8.0,25.0,Historical
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,4.72,2.0,0.2,1.65,2.0,0.3495762711864407,2014.0,8.0,25.0,Historical
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,Not,23.98,3.0,0.2,7.49,2.0,0.31234361968306923,2014.0,8.0,25.0,Historical
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Not,130.46,6.0,0.2,44.03,2.0,0.33749808370381723,2014.0,8.0,25.0,Historical
CA-2015-110457,2015-02-03,2015-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,Anna Andreadi,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,Not,787.53,3.0,0.0,165.38,120.0,0.2099983492692342,2015.0,2.0,3.0,Historical
US-2015-136476,2015-05-04,2015-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,Cassandra Brandow,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,157.79,1.0,0.7,-115.72,153.0,-0.7333798086063756,2015.0,5.0,4.0,Historical
CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,Chuck Magee,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,47.04,3.0,0.0,18.35,0.0,0.390093537414966,2016.0,12.0,6.0,Historical
CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,Chuck Magee,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Not,30.84,4.0,0.0,13.88,0.0,0.45006485084306097,2016.0,12.0,6.0,Historical
CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,Chuck Magee,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,226.56,6.0,0.0,63.44,0.0,0.2800141242937853,2016.0,12.0,6.0,Historical
CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,Chuck Magee,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Not,115.02,9.0,0.0,51.76,0.0,0.45000869414014955,2016.0,12.0,6.0,Historical
CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,Chuck Magee,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Not,68.04,7.0,0.0,19.73,0.0,0.2899764844209288,2016.0,12.0,6.0,Historical
US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,600.56,3.0,0.3,-8.58,2.0,-0.014286665778606635,2014.0,12.0,26.0,Historical
US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,Kelly Williams,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,Not,617.7,6.0,0.5,-407.68,5.0,-0.6599967621822891,2014.0,9.0,20.0,Historical
US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,Anna Andreadi,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Not,2.39,2.0,0.7,-1.83,214.0,-0.7656903765690376,2017.0,5.0,11.0,Historical
US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,Anna Andreadi,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,243.99,7.0,0.2,30.5,214.0,0.12500512316078527,2017.0,5.0,11.0,Historical
US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",Not,81.42,2.0,0.2,-9.16,122.0,-0.11250307049864898,2016.0,6.0,11.0,Historical
US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,Anna Andreadi,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,238.56,3.0,0.0,26.24,122.0,0.10999329309188463,2016.0,6.0,11.0,Historical
US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,Chuck Magee,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Not,59.97,5.0,0.4,-11.99,89.0,-0.199933299983325,2017.0,2.0,2.0,Historical
US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,78.3,2.0,0.2,29.36,89.0,0.37496807151979566,2017.0,2.0,2.0,Historical
US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,Chuck Magee,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,21.46,9.0,0.2,6.97,89.0,0.32479030754892824,2017.0,2.0,2.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3.0,0.0,9.62,6.0,0.4800399201596806,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1.0,0.0,16.66,6.0,0.47009029345372466,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4.0,0.0,3.46,6.0,0.3003472222222222,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2.0,0.0,1.97,6.0,0.49004975124378114,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.18,3.0,0.2,26.66,6.0,0.3499606195851929,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6.0,0.0,18.45,6.0,0.2800546448087432,2016.0,10.0,13.0,Historical
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14.0,0.0,20.7,6.0,0.4800556586270872,2016.0,10.0,13.0,Historical
CA-2016-110366,2016-05-09,2016-07-09,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,82.8,2.0,0.2,10.35,61.0,0.125,2016.0,5.0,9.0,Historical
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,8.82,3.0,0.0,2.38,5.0,0.2698412698412698,2017.0,9.0,18.0,Historical
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,10.86,3.0,0.0,5.1,5.0,0.46961325966850825,2017.0,9.0,18.0,Historical
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,Anna Andreadi,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,Not,143.7,3.0,0.0,68.98,5.0,0.4800278357689632,2017.0,9.0,18.0,Historical
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,Kelly Williams,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,839.43,3.0,0.0,218.25,5.0,0.25999785568778816,2017.0,12.0,22.0,Historical
CA-2015-110744,2015-07-09,2015-12-09,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,Anna Andreadi,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,671.93,7.0,0.0,20.16,153.0,0.03000312532555475,2015.0,7.0,9.0,Historical
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,Chuck Magee,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Not,93.89,4.0,0.2,12.91,6.0,0.13750133134519119,2014.0,10.0,22.0,Historical
CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,Kelly Williams,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Not,384.45,11.0,0.0,103.8,123.0,0.26999609832227855,2016.0,5.0,12.0,Historical
CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,Kelly Williams,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,149.97,3.0,0.0,6.0,123.0,0.040008001600320066,2016.0,5.0,12.0,Historical
